+------------------------------------------+---------------------+---------------------+------------------+------------+---------------+---------+----------+-------------+---------+-------------+
| fingerprint                              | first_seen          | last_seen           | as_name          | nickname   | IP            | or_port | dir_port | tor_version | contact | exit_policy |
| 4283FD9248C9EC72FD5190D953A11E8838CEBFE2 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.234.203 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 28FFDCD9D76436A636953862C61C0775CCE66288 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.188.84  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 8F2C04DCCEDE00306879F2CA8791F05DB881764F | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 52.59.227.60  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 4DC868F68D712DE3B239CB56E8CA92D0977FE8F0 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.57.72   |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 11C21008568E8693124ACD1802ECD2665792A476 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.100.27  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| E2EA79185BDB7B5ED516FBB3A3F817EEEA7FFA5C | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.232.157 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 1297808778D8DA3EB6FBBE7157420EB26B8D9C58 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 52.59.239.49  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 0615B065394C42D30882BD7AEE7B88FFA3485BB7 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.253.45  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 4931710357E9FB7273EADEF22BE37057CE8D2A6A | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.113.244 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 727D55B855EFB23F1E0B74AD1DAD471E2516E866 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 52.59.195.194 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 117CCEEBCB1F09BB5513D9062F0D563A90A2019F | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.235.189 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| E8BBA24E3DC92F812E8BE1B7C9EE9084EFCD84E8 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.114.206 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 46C1D1A2345E18127B090E20968770FECFDAC749 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.97.143  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| DA162BF1EAC9E62AC80F7193063B2328948FE53E | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 35.158.97.199 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 425D2E2B65643E8976AFD879EB41D996A7907448 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.238.30  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 1FADB190263AF103514C6D29B32A571404A4ECD3 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.55.88   |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 9012E96CC9B263B9D64142003D1E897D2731F321 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.105.44  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| B4B938CF905B5EC77EE8606477DAC51B223EDD60 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 52.59.247.33  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 1DFD6826C1DD375BECB1E5515505A036D0D3E96D | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 52.59.191.82  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 883D09B1EB5ADCEA74B94A9362C1912232604901 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.238.46  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
+------------------------------------------+---------------------+---------------------+------------------+------------+---------------+---------+----------+-------------+---------+-------------+
